Filename,ExecutionTime,K,MaxIters,Resolution,Pixels
00000000_(2).jpg,4.0889,16,10,800x800,640000
00000000_(3).jpg,5.1121,16,10,1024x772,790528
00000000.jpg,6.7164,16,10,1024x1024,1048576
00000000_(2).jpg,4.0324,16,10,800x800,640000
00000000_(3).jpg,6.0497,16,10,1024x772,790528
00000000_(4).jpg,9.0762,16,10,1024x768,786432
00000000_(5).jpg,8.1976,16,10,1024x685,701440
00000000_(6).jpg,6.5631,16,10,1024x550,563200
00000000_(7).jpg,7.5470,16,10,1024x683,699392
00000001.jpg,11.2618,16,10,1024x1024,1048576
00000001_(2).jpg,12.1451,16,10,1024x1024,1048576
00000001_(3).jpg,16.5648,16,10,1600x900,1440000
00000000.jpg,12.3066,16,10,1024x1024,1048576
00000000_(2).jpg,4.2644,16,10,800x800,640000
00000000_(3).jpg,5.2268,16,10,1024x772,790528
00000000_(4).jpg,5.4298,16,10,1024x768,786432
00000000_(5).jpg,8.7269,16,10,1024x685,701440
00000000_(6).jpg,6.6754,16,10,1024x550,563200
00000000_(7).jpg,8.7531,16,10,1024x683,699392
00000001.jpg,12.5232,16,10,1024x1024,1048576
00000001_(2).jpg,15.6168,16,10,1024x1024,1048576
00000001_(3).jpg,13.5794,16,10,1600x900,1440000
00000000.jpg,7.3934,16,10,1024x1024,1048576
00000000_(2).jpg,4.7094,16,10,800x800,640000
00000000_(3).jpg,7.8483,16,10,1024x772,790528
00000000_(4).jpg,11.4402,16,10,1024x768,786432
00000000_(5).jpg,5.7650,16,10,1024x685,701440
00000000_(6).jpg,4.6639,16,10,1024x550,563200
00000000_(7).jpg,6.2340,16,10,1024x683,699392
00000001.jpg,11.0848,16,10,1024x1024,1048576
00000001_(2).jpg,9.1307,16,10,1024x1024,1048576
00000001_(3).jpg,18.8072,16,10,1600x900,1440000
00000000.jpg,3.45757,0.03741,8,10,1024x1024,1048576
00000000.jpg,6.86305,0.15413,16,10,1024x1024,1048576
00000000.jpg,13.54013,0.07088,32,10,1024x1024,1048576
00000000.jpg,4.59796,0.42056,8,10,1024x1024,1048576
00000000_(2).jpg,7.10950,0.18833,8,10,800x800,640000
00000000_(3).jpg,8.90106,0.23092,8,10,1024x772,790528
00000000_(4).jpg,8.80402,0.05018,8,10,1024x768,786432
00000000_(5).jpg,7.63979,0.08291,8,10,1024x685,701440
00000000.jpg,23.78164,0.39505,16,10,1024x1024,1048576
00000000_(2).jpg,13.42197,0.16318,16,10,800x800,640000
00000000_(3).jpg,16.63386,0.32775,16,10,1024x772,790528
00000000_(4).jpg,13.46229,3.97037,16,10,1024x768,786432
00000000_(5).jpg,14.94654,0.31115,16,10,1024x685,701440
00000000.jpg,34.36370,8.20154,32,10,1024x1024,1048576
00000000_(2).jpg,23.52953,6.18009,32,10,800x800,640000
00000000_(3).jpg,34.03859,0.36506,32,10,1024x772,790528
00000000_(4).jpg,32.06952,3.79238,32,10,1024x768,786432
00000000_(5).jpg,11.14278,0.25587,32,10,1024x685,701440
00000000.jpg,12.78995,0.21288,8,10,1024x1024,1048576
00000000.jpg,4.61670,0.22821,8,10,1024x1024,1048576
00000000.jpg,3.99693,0.57901,8,10,1024x1024,1048576
00000000_(2).jpg,3.07804,0.57883,8,10,800x800,640000
00000000_(3).jpg,3.64395,0.87580,8,10,1024x772,790528
00000000.jpg,12.51472,0.77654,8,20,1024x1024,1048576
00000000_(2).jpg,7.34144,0.24894,8,20,800x800,640000
00000000.jpg,19.83101,1.11717,16,20,1024x1024,1048576
00000000_(2).jpg,11.86087,1.97858,16,20,800x800,640000
00000000.jpg,33.36513,5.80639,32,20,1024x1024,1048576
00000000_(2).jpg,23.19472,3.18907,32,20,800x800,640000
10004.jpg,0.11221,0.00236,8,20,150x150,22500
10005.jpg,0.11845,0.02715,8,20,150x150,22500
10012.jpg,0.11338,0.00334,8,20,150x150,22500
10013.jpg,0.10878,0.00274,8,20,150x150,22500
10017.jpg,0.11178,0.00401,8,20,150x150,22500
10004.jpg,0.26815,0.01259,16,20,150x150,22500
10005.jpg,0.26710,0.00934,16,20,150x150,22500
10012.jpg,0.25533,0.00621,16,20,150x150,22500
10013.jpg,0.26126,0.00805,16,20,150x150,22500
10017.jpg,0.26476,0.00966,16,20,150x150,22500
10004.jpg,0.51412,0.03680,32,20,150x150,22500
10005.jpg,0.53321,0.01618,32,20,150x150,22500
10012.jpg,0.58575,0.12989,32,20,150x150,22500
10013.jpg,0.86278,0.08060,32,20,150x150,22500
10017.jpg,0.84376,0.09461,32,20,150x150,22500
00000000.jpg,6.54147,0.12332,8,20,1024x1024,1048576
00000000.jpg,11.82097,0.07158,16,20,1024x1024,1048576
00000000.jpg,22.58902,0.12545,32,20,1024x1024,1048576
00000000.jpg,6.64259,0.25606,8,20,1024x1024,1048576
00000000.jpg,11.66975,0.08467,16,20,1024x1024,1048576
00000000.jpg,23.70522,1.26528,32,20,1024x1024,1048576
10004.jpg,0.11612,0.00826,8,20,150x150,22500
10005.jpg,0.11788,0.01915,8,20,150x150,22500
10012.jpg,0.14525,0.02803,8,20,150x150,22500
10004.jpg,0.28036,0.01614,16,20,150x150,22500
10005.jpg,0.26660,0.02372,16,20,150x150,22500
10012.jpg,0.31927,0.10176,16,20,150x150,22500
10004.jpg,0.87466,0.09365,32,20,150x150,22500
10005.jpg,0.87625,0.03788,32,20,150x150,22500
10012.jpg,0.88771,0.04346,32,20,150x150,22500
